 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50
4980,63.306,107.730,71.038,65.441,84.190,83.919,72.000,48.250,121.500,70.703,104.095,107.459,126.154,114.784,118.306,100.462,119.147,110.038,85.441,103.588,126.731,117.500,114.900,108.917,119.375,96.059,83.938,122.853,71.176,75.618,76.846,28.471,53.935,95.742,90.692,105.188,53.065,32.353,73.594,105.333,108.769,108.588,127.125,98.538,101.238,91.029,51.562,84.355,47.353,80.645
4981,62.417,106.703,75.385,63.500,83.333,78.541,73.774,46.500,122.361,71.000,103.619,107.811,124.269,116.811,115.833,104.577,120.176,108.385,86.176,103.588,123.385,116.469,114.550,115.583,115.156,92.353,78.312,116.118,70.529,75.853,74.654,29.265,55.645,95.774,89.308,103.531,50.742,31.824,70.000,102.524,108.846,111.029,128.500,97.000,101.857,92.000,52.375,83.290,49.147,82.452
4982,64.028,108.622,75.269,61.382,82.143,79.324,72.452,48.094,115.889,68.162,102.952,104.189,121.654,113.784,117.417,103.192,118.647,107.769,87.176,101.647,126.462,117.969,113.800,110.778,117.281,87.824,79.625,119.088,70.441,77.088,74.154,28.676,51.645,94.387,88.038,101.375,50.161,32.000,71.781,105.429,111.962,107.441,125.125,95.231,107.190,92.147,51.750,84.710,48.176,82.129
4983,61.278,110.378,77.346,61.324,82.381,78.973,73.226,48.719,123.917,73.378,101.333,109.514,123.423,116.486,114.111,102.615,118.176,112.038,91.588,103.029,129.269,122.625,118.100,112.222,120.188,90.588,74.812,122.559,71.853,78.059,74.385,28.735,52.774,95.935,87.038,100.938,50.677,31.441,72.906,107.381,114.154,111.000,128.750,99.308,102.190,96.529,51.969,83.226,46.912,82.323
4984,64.667,109.432,72.500,61.206,79.857,78.784,69.161,45.875,122.333,72.838,104.524,109.784,119.769,113.270,115.889,100.231,116.794,114.385,89.912,99.824,126.346,122.188,115.200,113.861,117.000,92.824,72.125,121.529,71.500,78.029,76.423,29.500,52.645,93.226,91.500,105.031,54.452,30.235,72.625,104.857,111.269,110.235,128.000,99.885,103.857,92.912,50.219,81.355,48.206,82.290
4985,66.139,111.432,71.385,59.853,76.667,78.568,69.548,45.938,124.861,73.108,105.381,111.541,122.038,114.108,115.861,105.500,120.588,112.731,91.088,102.118,123.115,120.094,114.000,116.528,116.375,95.265,69.562,122.441,70.441,76.882,79.077,30.441,52.613,96.452,91.846,105.969,55.710,31.471,74.000,108.619,111.654,110.529,124.312,98.885,108.143,94.294,55.000,85.194,47.735,85.194
4986,65.194,112.081,76.115,60.676,83.524,74.811,70.839,49.031,117.472,68.108,107.571,108.946,122.538,116.459,114.389,103.192,118.088,113.500,89.765,103.382,129.462,119.688,116.550,110.611,114.438,92.647,69.500,123.882,70.941,74.735,80.038,28.265,57.548,98.129,93.269,102.031,50.742,32.147,71.750,108.905,110.269,111.559,133.000,101.615,102.429,96.529,49.406,84.129,47.676,83.258
4987,61.861,109.405,72.192,59.824,79.238,78.946,69.161,48.688,119.167,73.568,104.143,107.351,122.385,115.676,114.417,99.923,117.176,112.846,87.529,100.235,121.962,115.406,113.600,105.278,115.750,92.265,72.312,123.118,67.206,73.176,73.692,27.882,55.097,95.484,86.308,100.219,50.677,30.941,69.812,105.286,108.846,109.971,122.562,96.808,99.095,90.706,49.844,86.419,49.294,81.968
4988,64.583,108.919,76.308,56.500,81.190,74.973,72.258,46.906,117.278,72.162,108.333,108.730,120.500,116.297,114.306,104.423,118.265,111.923,90.765,97.500,124.231,119.281,111.850,104.806,117.750,87.647,69.875,119.794,67.882,72.176,77.962,28.971,52.194,94.161,87.731,103.375,54.968,30.912,72.438,106.476,111.154,109.471,125.188,96.192,108.238,97.706,52.125,83.710,46.176,87.258
4989,61.528,111.784,74.654,58.412,75.333,76.595,74.290,49.594,116.083,73.649,105.048,106.405,121.692,116.459,114.611,101.038,120.265,111.038,89.882,103.382,129.962,118.031,115.200,104.694,120.875,94.118,63.938,123.088,69.941,68.029,74.462,30.559,50.677,98.484,90.615,106.594,51.645,30.471,67.812,106.952,114.846,107.265,124.125,103.231,101.905,96.382,51.000,83.355,47.176,85.194
4990,62.222,107.135,76.846,59.559,77.381,73.054,71.290,47.031,117.833,69.865,102.190,107.865,118.154,117.378,115.083,100.962,120.118,105.154,88.529,97.941,127.192,114.469,108.850,98.750,111.438,89.324,66.812,122.824,70.588,69.618,76.808,29.353,52.000,93.613,87.769,100.625,54.581,31.147,70.688,99.762,110.077,107.971,127.812,98.231,101.048,91.176,53.031,82.000,45.971,78.710
4991,63.694,108.216,78.038,59.059,76.524,77.514,74.645,50.938,119.167,70.541,104.619,106.919,116.615,117.324,116.028,103.000,122.118,109.154,96.029,98.559,131.423,121.938,111.600,101.556,118.938,92.235,74.188,121.206,70.529,72.353,78.154,29.029,49.742,92.742,90.808,101.656,53.581,31.265,67.375,106.286,111.962,109.559,124.125,97.846,103.667,92.765,50.719,83.258,48.382,79.806
4992,63.694,105.811,79.731,55.853,74.286,74.351,71.968,42.719,120.444,72.514,105.952,111.865,120.231,117.541,113.583,102.000,123.618,110.269,95.206,95.176,126.077,120.250,118.550,97.000,117.875,92.382,78.438,123.971,70.588,70.676,78.231,29.265,54.548,93.581,90.885,103.844,52.645,30.559,71.656,108.714,116.692,109.618,125.812,96.346,106.048,95.206,50.000,84.613,45.000,82.516
4993,62.639,107.486,76.346,56.294,77.429,75.459,77.419,45.750,119.583,71.324,104.905,108.324,123.154,115.432,116.778,103.269,121.235,117.269,98.353,96.647,127.692,119.875,115.800,99.194,116.344,91.971,80.812,120.176,70.235,69.824,73.962,28.588,56.097,94.871,88.346,102.094,53.484,32.471,70.562,111.476,117.038,111.147,128.750,97.462,105.333,98.647,51.594,79.613,47.118,88.419
4994,63.917,111.378,77.192,55.882,79.095,75.784,76.129,48.031,113.750,72.243,104.810,109.270,116.269,117.162,115.861,100.654,120.941,115.115,96.265,97.382,124.000,122.188,117.000,97.250,117.188,90.853,86.250,120.235,69.294,70.206,80.269,30.765,55.000,95.323,88.654,98.406,50.032,32.206,70.594,106.476,117.385,110.441,125.562,96.962,102.190,93.000,49.406,81.387,48.088,84.839
4995,61.472,115.892,78.846,55.706,77.381,75.324,76.581,46.719,115.444,71.216,108.381,112.135,124.115,117.838,113.944,104.385,118.735,109.308,94.912,99.676,127.154,117.219,115.600,96.694,113.250,87.029,81.188,117.735,66.765,70.941,74.192,30.500,53.677,92.323,87.115,98.281,52.355,30.941,71.562,105.952,112.231,109.882,126.000,97.846,104.476,94.029,50.500,79.935,48.118,84.516
4996,62.000,115.297,78.000,55.588,79.476,78.270,70.806,48.625,118.556,72.459,106.429,110.514,119.654,118.297,116.917,101.308,120.059,108.808,92.912,95.529,122.846,117.562,114.450,93.806,112.844,86.147,82.938,117.588,68.000,72.382,76.577,29.853,51.161,92.452,88.231,98.781,53.065,32.294,73.250,103.000,111.692,109.824,130.312,93.577,101.905,93.676,54.969,79.839,46.118,83.742
4997,64.306,111.216,75.346,57.206,76.238,77.703,72.387,47.500,118.944,71.459,105.571,109.027,123.615,122.108,114.639,103.000,125.412,109.692,94.088,96.882,125.192,114.594,113.550,95.944,117.656,91.912,83.688,120.529,68.882,72.794,80.692,29.647,52.806,93.452,89.962,102.500,54.032,32.265,72.844,102.905,111.923,107.029,127.250,96.923,103.762,92.735,50.312,85.484,46.735,83.806
4998,63.306,111.757,75.269,58.118,78.286,79.865,72.968,48.062,116.750,67.405,105.905,110.243,117.692,118.108,116.083,101.538,116.853,110.346,89.618,97.559,128.154,114.969,107.800,92.722,113.188,87.118,84.625,119.882,70.382,71.294,77.692,28.500,52.484,89.581,83.962,98.562,53.387,30.912,70.438,103.000,110.885,107.412,126.438,95.692,98.333,92.059,51.125,83.484,49.735,82.226
4999,63.917,112.486,75.500,66.088,79.952,78.946,78.839,47.844,116.667,69.459,105.238,109.081,118.885,118.297,113.361,103.154,121.235,105.846,85.206,95.147,123.962,118.844,111.550,91.889,114.406,86.118,85.750,118.029,69.235,70.265,78.385,30.088,54.194,93.258,83.269,98.000,54.871,29.676,70.500,101.095,107.615,108.676,122.875,93.423,105.429,91.353,53.500,80.452,46.412,83.323
5000,61.583,110.865,79.269,65.412,81.381,76.757,78.323,47.031,119.028,73.027,102.000,108.027,118.769,117.486,111.944,105.077,117.059,109.346,90.941,97.324,126.115,117.625,112.950,91.528,114.625,87.088,81.438,120.735,70.382,71.882,74.808,29.676,56.097,97.161,86.731,100.188,55.290,31.500,69.281,105.571,112.962,108.147,124.750,97.038,102.667,91.676,48.469,79.419,46.882,85.097
5001,63.861,112.514,76.000,70.353,82.048,78.243,78.387,48.188,117.528,68.405,104.952,108.784,124.154,122.946,113.861,103.615,121.206,115.385,90.735,95.441,127.192,119.219,114.650,91.639,115.312,87.176,85.812,118.676,67.941,70.794,75.346,31.147,56.161,93.968,86.538,97.875,58.226,32.471,68.906,104.905,109.462,106.853,130.500,92.654,108.905,93.706,53.500,84.968,47.206,82.516
5002,62.778,117.568,76.923,64.853,81.524,76.649,78.839,48.750,113.778,70.757,103.095,107.108,119.731,119.135,111.694,103.115,121.588,116.385,93.088,98.206,132.846,122.906,116.500,92.861,120.062,92.088,82.375,122.324,68.618,72.147,76.577,27.353,52.000,96.742,91.000,102.125,57.548,30.971,71.844,108.952,113.731,110.971,125.625,99.462,105.190,97.588,50.594,86.581,47.324,87.355
5003,62.389,113.432,76.269,65.176,79.810,71.892,76.032,47.375,117.389,69.324,106.476,109.622,121.808,117.946,113.750,101.731,121.559,112.115,88.912,95.235,127.923,120.562,110.900,88.778,117.625,90.824,74.188,118.794,69.265,70.647,78.962,29.265,57.129,91.935,87.885,97.969,58.903,31.088,70.688,106.048,110.962,109.441,133.375,98.385,102.095,98.059,53.000,81.935,46.500,84.677
5004,62.972,115.676,78.692,64.971,80.333,75.243,76.194,47.406,113.306,68.865,104.571,106.892,119.269,117.703,113.833,101.962,119.235,106.038,88.647,96.206,128.885,117.406,114.350,89.833,115.219,86.059,74.000,118.059,67.941,70.265,75.654,29.676,55.194,91.000,86.731,96.750,59.452,31.765,70.188,104.524,106.423,105.912,124.188,94.192,100.571,93.000,52.281,80.677,46.794,80.935
5005,64.389,113.486,78.692,62.882,81.048,78.135,75.484,47.031,118.444,69.270,107.857,109.378,123.692,118.270,113.472,102.692,121.294,110.769,86.000,100.824,128.769,119.938,112.950,94.500,117.000,89.618,73.375,117.265,69.794,73.176,79.231,29.382,53.871,95.097,90.846,100.875,56.065,30.235,74.812,102.952,108.769,111.176,125.938,97.923,101.333,95.412,53.781,83.194,46.088,83.258
5006,63.083,112.568,80.462,60.441,81.571,74.595,77.258,48.219,116.056,68.946,105.905,105.757,124.923,119.568,114.556,104.038,119.559,104.615,87.794,98.647,123.269,115.312,109.550,90.417,112.344,89.765,69.000,119.147,68.118,69.559,77.654,28.118,57.774,92.677,88.846,97.000,57.806,29.618,70.906,102.095,108.577,108.382,124.000,98.192,99.905,90.559,49.781,84.968,45.853,82.290
5007,64.944,109.730,79.462,59.588,80.857,73.757,73.645,46.906,118.861,69.162,108.905,110.973,119.769,117.919,112.889,102.231,117.559,111.846,86.235,97.941,125.615,122.906,110.300,92.250,118.781,89.853,68.500,123.794,68.324,72.471,79.423,29.118,57.194,95.129,87.654,100.219,58.129,30.853,72.906,107.095,109.615,107.059,124.625,97.923,104.000,90.618,51.188,84.903,46.912,81.419
5008,64.000,110.000,77.692,61.147,78.381,74.757,69.032,46.750,121.167,73.243,111.238,108.757,126.846,120.189,114.222,99.846,120.176,112.731,90.294,101.765,130.500,118.406,119.200,93.000,118.531,93.235,66.062,121.559,70.324,73.471,77.308,29.912,58.387,94.387,92.808,104.156,53.742,31.206,70.688,105.857,110.654,108.353,128.438,100.038,105.095,95.676,50.562,86.516,46.588,82.097
5009,65.222,115.459,78.192,61.471,79.619,75.243,67.742,46.688,116.556,69.865,105.000,107.297,119.654,116.459,112.778,100.308,122.176,112.692,89.794,101.324,124.654,117.500,112.050,88.139,115.688,89.059,68.375,116.412,67.735,72.529,79.000,30.118,55.194,92.548,86.654,99.500,59.387,34.059,70.969,105.810,110.462,106.324,128.188,93.154,101.810,91.765,55.250,83.645,46.353,79.806
5010,62.500,112.432,78.231,67.765,82.714,74.676,65.839,47.094,116.028,71.946,106.714,104.919,115.769,118.649,111.028,104.385,123.412,113.308,92.088,97.118,128.500,121.969,113.100,90.083,117.156,86.912,65.750,120.235,66.971,71.029,75.769,29.088,54.839,93.419,86.308,102.344,60.323,32.147,71.344,108.857,112.731,107.441,120.375,96.538,106.238,94.676,50.375,85.452,46.912,80.581
5011,63.472,110.486,76.962,63.529,79.381,77.946,66.452,46.375,112.472,72.622,107.905,106.243,121.000,119.838,111.500,102.500,122.265,111.154,84.794,99.500,124.615,112.844,110.000,91.389,112.875,85.706,68.750,117.765,69.706,71.382,77.000,29.029,56.871,92.419,85.808,100.531,58.871,30.882,73.250,105.143,110.577,105.294,128.438,93.500,101.238,92.206,52.969,81.226,48.000,82.419
5012,64.639,113.297,79.500,61.824,80.952,75.000,72.581,47.688,117.917,72.973,107.524,110.865,124.269,117.946,111.972,102.462,124.147,110.731,88.676,97.706,128.231,119.312,112.150,91.000,117.344,84.088,65.938,118.176,70.029,70.029,78.500,29.176,52.032,92.419,85.769,97.750,60.613,32.088,75.156,107.190,115.731,105.088,123.562,93.462,100.143,95.000,53.344,81.581,47.294,85.839
5013,63.444,113.757,75.846,61.441,78.762,76.649,75.387,44.531,113.139,67.919,102.905,109.081,124.500,119.811,111.806,99.346,121.500,110.846,83.353,99.882,127.154,120.250,113.950,93.389,116.000,88.176,64.125,120.471,67.824,70.206,77.462,28.912,53.839,93.613,91.154,102.750,57.806,30.000,74.031,101.476,112.038,105.824,125.250,97.538,104.476,93.824,54.594,84.968,46.382,81.645
5014,64.306,115.324,70.654,60.147,81.429,78.541,72.097,46.250,115.972,72.649,108.619,107.270,121.846,119.108,114.083,98.808,121.176,107.346,81.794,93.706,122.462,118.594,113.200,91.222,117.344,85.029,61.500,121.059,66.118,68.912,76.846,29.471,52.581,91.871,90.038,100.094,59.871,27.029,75.531,104.476,108.269,110.118,128.375,95.231,102.857,91.265,50.875,84.161,47.147,83.774
5015,63.222,113.081,76.500,57.353,75.667,74.162,73.839,46.781,118.111,71.919,105.048,110.135,122.038,120.162,114.722,101.192,120.088,109.000,84.206,94.941,122.385,117.000,106.850,87.778,115.031,86.618,63.438,121.853,65.853,68.412,82.615,29.059,54.806,93.065,84.654,100.500,62.290,27.412,74.812,102.524,109.577,106.059,123.688,93.615,101.333,93.471,51.594,83.742,46.206,81.968
5016,62.278,112.946,74.462,57.529,78.238,75.676,72.935,47.875,113.306,70.919,105.190,109.730,120.923,120.162,111.333,99.385,122.088,112.808,87.588,97.353,126.231,123.531,109.000,89.444,114.750,87.618,65.062,120.059,69.588,70.029,78.769,29.000,56.129,90.323,88.731,97.625,61.774,26.735,76.812,110.000,111.615,107.912,123.438,96.423,100.810,96.765,51.844,84.710,46.176,82.645
5017,61.250,112.622,75.346,58.176,78.857,76.865,72.839,45.125,113.528,71.649,105.143,107.730,123.500,118.081,114.806,103.962,122.765,118.731,89.324,93.500,128.808,123.750,117.200,91.944,118.562,88.882,71.688,117.588,68.118,67.235,75.154,30.324,55.161,92.581,90.269,103.312,60.677,28.059,74.656,111.952,115.962,108.029,122.750,97.500,103.333,93.206,49.969,84.581,46.618,83.000
5018,62.361,112.432,76.154,56.647,75.762,74.568,80.613,46.062,112.917,69.757,108.429,108.405,122.731,124.135,113.278,100.808,124.500,111.577,90.294,92.118,124.923,115.344,114.050,88.417,115.000,86.147,76.062,115.941,67.118,66.000,79.000,28.265,54.161,89.581,85.692,100.156,58.774,24.824,74.875,107.000,115.000,105.265,126.688,93.385,101.810,94.412,51.500,82.452,45.912,81.387
5019,62.000,111.649,80.231,57.882,74.381,78.027,75.355,46.594,111.833,73.081,107.333,104.270,120.423,120.946,114.000,103.269,122.529,111.654,89.000,95.471,127.615,119.625,112.850,87.889,112.500,86.853,81.875,117.000,68.529,66.500,76.500,29.794,54.323,93.161,87.154,101.281,61.903,26.206,72.031,104.190,116.308,105.529,126.188,95.077,99.714,94.235,49.250,84.355,45.088,82.903
5020,62.722,112.162,78.038,62.500,78.143,75.838,81.194,47.531,115.500,70.973,106.238,109.351,123.038,119.784,116.583,102.885,124.500,114.692,95.882,92.441,127.077,121.094,118.000,92.389,115.219,85.618,86.625,120.176,67.294,65.735,76.423,28.412,55.065,93.484,86.615,101.156,57.903,25.647,75.188,111.619,119.346,107.206,125.188,95.885,108.810,95.529,53.562,82.129,47.529,86.871
5021,63.306,109.297,79.308,66.941,82.476,74.351,76.000,44.500,116.167,71.486,108.524,106.054,122.346,118.541,112.889,105.000,121.265,113.000,90.941,90.912,132.308,119.625,113.250,89.111,111.969,84.912,87.938,118.265,68.088,67.088,74.731,28.500,54.419,89.290,85.308,97.531,61.968,28.059,76.281,109.143,114.500,105.559,120.688,94.077,103.762,97.265,49.688,85.129,44.088,83.452
5022,62.694,108.162,77.923,77.824,87.762,77.568,76.129,43.688,111.556,69.243,105.762,106.324,118.269,118.703,114.028,100.962,120.147,108.192,88.294,90.147,124.846,119.438,108.950,87.833,111.656,85.059,84.562,117.471,68.706,67.471,74.231,27.853,54.645,91.387,86.462,99.344,62.742,27.971,74.750,104.857,113.615,109.353,122.688,92.000,103.667,92.882,54.969,82.645,46.529,83.290
5023,61.861,116.135,80.500,70.353,78.095,75.459,76.129,47.031,111.889,71.838,105.905,106.297,120.692,119.784,114.361,100.192,116.588,113.115,89.941,88.382,126.077,116.250,110.850,87.722,115.562,85.765,84.562,118.735,65.500,63.500,75.346,28.000,54.194,92.774,86.692,94.406,61.129,28.529,72.656,107.762,115.731,106.118,124.812,93.538,104.000,93.471,51.344,82.677,46.206,84.968
5024,62.083,116.892,78.038,67.676,80.905,74.514,77.355,45.594,111.861,77.162,102.524,107.730,115.654,119.351,113.722,103.154,126.500,117.423,90.912,90.206,129.615,119.719,115.100,88.806,116.188,86.588,86.250,117.294,65.118,67.735,77.308,29.412,55.548,90.258,89.615,102.156,63.871,27.088,73.625,108.095,112.154,107.176,117.375,97.000,104.714,96.765,53.250,83.903,46.441,88.194
5025,62.694,112.378,78.538,62.235,78.048,76.973,76.484,43.219,113.222,70.946,101.524,104.162,118.962,119.108,111.889,100.615,119.294,109.115,89.265,88.324,126.500,116.188,110.400,91.306,113.500,88.353,79.562,121.647,63.971,63.059,70.962,29.912,57.290,94.323,89.154,99.031,62.839,25.941,78.000,104.143,114.077,103.618,121.312,92.500,103.714,96.324,53.469,81.968,45.500,81.806
5026,62.667,110.297,78.538,68.529,82.238,76.135,76.226,46.312,115.083,73.432,106.190,109.378,122.385,116.838,114.833,100.692,122.912,111.885,88.853,87.118,123.115,115.281,108.200,89.389,119.938,87.000,74.125,118.559,63.824,62.088,75.115,28.088,55.161,92.452,88.692,98.594,59.806,26.735,77.094,105.000,111.885,105.618,122.188,92.269,99.905,94.235,56.875,78.452,43.794,83.645
5027,63.972,112.568,79.385,65.412,80.143,73.405,79.258,45.594,116.750,71.459,102.143,105.000,119.692,120.324,112.750,101.000,124.000,113.000,91.676,90.176,125.577,115.812,108.950,89.028,116.125,85.706,71.938,117.059,65.324,62.794,74.885,28.294,56.452,91.710,82.615,98.031,58.355,27.000,75.625,105.810,114.692,108.618,123.938,92.846,100.333,94.882,53.594,80.323,43.882,82.452
5028,64.611,114.946,77.962,61.765,77.857,73.649,78.258,43.719,114.944,72.919,105.952,105.649,121.115,115.784,111.250,99.808,123.912,114.038,90.206,89.500,127.615,121.094,115.450,88.361,116.469,85.912,71.625,117.618,63.706,62.588,74.885,29.235,50.935,88.742,87.692,101.500,61.774,27.088,77.031,107.857,116.346,106.235,119.875,91.692,106.333,97.382,53.281,79.258,43.088,83.452
5029,65.556,111.568,81.192,59.941,76.714,71.405,80.710,45.938,112.250,73.973,108.952,102.946,121.231,118.054,109.472,99.615,119.529,108.346,85.706,89.059,122.077,115.031,109.550,87.278,113.531,83.735,70.500,114.941,62.941,59.882,82.231,30.000,54.226,91.194,84.385,98.312,56.258,24.588,74.750,102.810,113.692,105.941,116.500,92.731,102.762,89.500,50.844,80.484,43.029,81.935
5030,64.028,113.459,80.500,57.794,76.952,69.865,75.484,43.969,111.917,70.676,102.476,107.649,121.500,115.865,112.111,97.923,122.618,110.885,91.853,90.941,125.269,118.438,110.250,89.583,116.125,87.176,65.562,118.294,59.059,58.206,75.654,28.971,55.710,94.065,86.654,100.188,59.613,25.059,73.812,107.190,117.538,107.059,125.062,93.923,103.381,94.294,54.688,82.677,41.500,80.839
5031,62.000,114.973,79.538,58.588,77.000,68.405,81.581,44.281,111.528,72.297,101.714,105.486,116.885,117.622,113.444,100.500,120.353,107.615,89.265,87.824,124.269,118.719,109.900,92.444,121.562,90.294,66.250,119.853,59.794,57.765,75.154,28.647,55.452,97.194,88.923,102.969,56.935,25.559,73.375,103.857,109.808,104.912,122.312,98.115,101.286,91.765,51.844,80.097,43.118,83.774
5032,64.528,115.378,79.269,59.029,70.524,68.081,81.387,43.312,105.500,71.622,103.143,106.297,118.500,115.162,112.028,100.885,125.441,122.885,100.735,87.794,131.192,126.438,117.300,88.333,114.562,86.706,63.438,116.235,59.559,59.294,73.462,28.265,55.935,90.839,86.192,102.594,61.548,26.794,76.188,117.000,115.192,102.647,118.938,91.962,105.524,102.971,50.375,80.968,43.088,90.355
